Time, x, y
3.940000000000003, 4.862665834807106, 2.5664160347102487
3.960000000000003, 4.876997777886432, 2.5680760060907297
3.980000000000003, 4.890610835681074, 2.5688340002031853
4.000000000000003, 4.903425130766679, 2.569547518089959
4.020000000000002, 4.915440663143246, 2.5702165597510502
4.040000000000002, 4.926657432810775, 2.5708411251864596
4.060000000000001, 4.937075439769267, 2.5714212143961865
4.080000000000001, 4.946708759369378, 2.571521258262552
4.1000000000000005, 4.955542547468381, 2.571600616577589
4.12, 4.963576367846723, 2.571672788384451
4.14, 4.9708102205044025, 2.571737773683137
4.159999999999999, 4.977244105441421, 2.5717955724736474
4.179999999999999, 4.982878022657778, 2.571846184755982
4.199999999999998, 4.987711972153474, 2.5718896105301408
4.219999999999998, 4.9917459539285085, 2.571925849796124
4.2399999999999975, 4.994979967982881, 2.5719549025539314
4.259999999999997, 4.997414014316593, 2.571976768803563
4.279999999999997, 4.999048092929644, 2.571991448545019
4.299999999999996, 4.9998822038220325, 2.571998941778299
