Time, OriginalCurvature, NewCurvature, x, y
9.328296965233047, 1.2102433003667807, 0.9895293650759386, 8.318056202546472, 0.9657972252237608
9.363510874854407, 1.4053149194780081, 1.093729188304903, 8.372087276570216, 0.9981253899500739
9.381120741679679, 1.5106407839503995, 1.1501392410767386, 8.397249773804258, 1.0154625943625937
9.398738140981425, 1.6185398053160251, 1.2090357255467956, 8.42111001824107, 1.033563932234392
9.416377339053824, 1.7260731220378327, 1.2698159244517038, 8.44362601985311, 1.0524136035979672
9.43404717054106, 1.8294801247630061, 1.3314788133856401, 8.464762947762464, 1.0719939072362652
9.451741182690858, 1.9242574266157726, 1.393470976728081, 8.484493643077908, 1.0922852156662377
9.469442671727922, 2.005372666796932, 1.454550075178253, 8.502799131731946, 1.1132659501223996
9.487126429448946, 2.067623246310531, 1.513636275725509, 8.519669137317864, 1.1349125555403892
9.504758564254415, 2.106114286717707, 1.5695679242157614, 8.535102593926787, 1.1571994755405264
9.522297107877499, 2.1167872786730584, 1.6204450341478045, 8.54910815898472, 1.1800991274113692
9.539693389478929, 2.0968965986298573, 1.6659292338483076, 8.561704726089609, 1.2035818770932756
9.556893995277893, 2.045323127811704, 1.7044237808852178, 8.572921937848372, 1.227616014161959
9.573842988648533, 1.9626426201211205, 1.7359474701133277, 8.582800698713982, 1.2521677268120492
9.590487234105709, 1.8509251418900061, 1.7592048235858724, 8.59139368782248, 1.2772010768406488
9.606827123177093, 1.7133092518939563, 1.7753292794818187, 8.598765871830055, 1.3026779746308925
9.638749040303402, 1.3749104642916146, 1.7858262216108567, 8.610172205790164, 1.3547991478603678
9.669840756040147, 0.9728520048713436, 1.7713872242956692, 8.617804672054444, 1.4081825506614245
9.730608570922653, 2.055258178687679E-14, 1.689230028600719, 8.626051407588736, 1.5171603427172635
9.792379453871785, 1.1138247627763498, 1.569506423461478, 8.629892035457466, 1.626406388113518
9.824628500165364, 1.5704204829648467, 1.5704204829648467, 8.627676511206563, 1.680398784124427
9.841146754117947, 1.7668437019242247, 1.4743891155665396, 8.624953345171534, 1.7071335704966621
9.857977291099626, 1.9352345773539728, 1.4439130750958147, 8.620975099449206, 1.7336567633826108
9.875177209392342, 2.069870592475615, 1.4149903812760887, 8.615627289908607, 1.7599414359880297
9.89277095557287, 2.165698319291774, 1.387313733791245, 8.608810090941637, 1.7859615265316293
9.910712914732846, 2.219367425126194, 1.3606573459375795, 8.600437801778973, 1.8116918507532973
9.928929409830438, 2.230041058590149, 1.3366571106897311, 8.590438312805999, 1.8371081144223154
9.947350117847, 2.199760199585198, 1.3137618513815104, 8.578752571878702, 1.8621869258455823
9.965912159668878, 2.133257059510032, 1.2922634157040591, 8.565334050639608, 1.8869058083758352
9.984563627956728, 2.037281477999913, 1.2722153152417124, 8.550148210833678, 1.9112432129198682
10.003265895384315, 1.9196454691419114, 1.2530203378654505, 8.533171970624236, 1.9351785304467555
10.022013099622267, 1.788242640779772, 1.2339756451050037, 8.514393170908878, 1.9586921044960701
10.040835448095066, 1.6502531699788392, 1.2148026735610744, 8.49381004163539, 1.9817652436861057
10.059768359719772, 1.5116425391939252, 1.1950429480846945, 8.471430668117659, 2.004380234222097
10.078836980391433, 1.3769585416550072, 1.1738904887795758, 8.447272457351591, 2.026520352404441
10.117426809519646, 1.1308085498895784, 1.1308085498895784, 8.393732558363656, 2.069314102434907
10.156645046686197, 0.9240579135301432, 1.0649599879182363, 8.333495754283966, 2.1100329813963046
10.196416704165754, 0.757301951899607, 0.9916163349050133, 8.266982445855767, 2.148580118956151
10.236594730895309, 0.6257682339451207, 0.9051790062593887, 8.194710947062426, 2.1848756870937462
10.27698692037987, 0.5231437533600704, 0.8081344695943177, 8.117280407236724, 2.2188573003632346
10.317452910206336, 0.44339940498302727, 0.704467529584373, 8.035353733170137, 2.2504804161566705
10.358157296716756, 0.3814450541358463, 0.5981431311184803, 7.949640511222103, 2.279718734967081
10.399224510873118, 0.333224410517021, 0.49283846477682147, 7.860879929429316, 2.30656460065153
10.440494906315578, 0.29558833320524763, 0.39261383373503933, 7.769823699614996, 2.331029400694181
10.481786372206587, 0.2661061038921668, 0.30071910694564263, 7.677218979498168, 2.3531439664693625
10.52290494051951, 0.2428785196095503, 0.2428785196095503, 7.583791294802946, 2.3729589735046304
10.563654568716634, 0.2243716398223317, 0.2243716398223317, 7.490227461367813, 2.3905453417438336
10.603846052552358, 0.2092712906612048, 0.2092712906612048, 7.397158507254897, 2.405994635810176
10.643305091175929, 0.19635264035315872, 0.19635264035315872, 7.305142594859247, 2.419419465269278
10.681879564917756, 0.18436061995426933, 0.18436061995426933, 7.2146479430181225, 2.4309538848922485
10.71944614170416, 0.17190467346630062, 0.17190467346630062, 7.126035749120264, 2.440753794918738
10.755916443988388, 0.15738696757677492, 0.15738696757677492, 7.0395431112151785, 2.448997341320011
10.791243225797958, 0.1390085991543211, 0.1390085991543211, 6.955265950122411, 2.4558853160620036
10.825427350581137, 0.11492985338468363, 0.11492985338468363, 6.87314193154083, 2.4616415573683925
10.858526774167814, 0.08367814896165875, 0.08367814896165875, 6.792933388157911, 2.466513349983655
10.890669009604652, 0.04485254070291182, 0.04485254070291182, 6.714210241758999, 2.470771825436134
10.922068233809405, 1.716530785379551E-15, 0.05772674717197578, 6.636332925336616, 2.4747123623011023
10.95394899025762, 0.0736367269816867, 0.0736367269816867, 6.557586406910288, 2.478562220680816
10.98865692865315, 0.09961364748328638, 0.09961364748328638, 6.4730917365682314, 2.4822070183631406
11.027746378285496, 0.09100675101138823, 0.09100675101138823, 6.3781407555360685, 2.4854758207830105
11.072439618088495, 0.07087364187489456, 0.07087364187489456, 6.269090342788976, 2.4882327386302787
11.123693254365874, 0.05165384708883866, 0.05165384708883866, 6.143285964806485, 2.49037452627133
11.151999370424507, 0.043676593285729044, 0.043676593285729044, 6.073523000095016, 2.491190816995892
11.182175785209475, 0.03687147414543702, 0.03687147414543702, 5.998985225327304, 2.4918281801707014
11.214260490080063, 0.031147110755623153, 0.031147110755623153, 5.9195848197990815, 2.492281821672708
11.248272940462464, 0.026370425422192457, 0.026370425422192457, 5.835281415104136, 2.492548537312698
11.284214651311228, 0.022400317735191078, 0.022400317735191078, 5.746079706064143, 2.4926266377859703
11.322069943714938, 0.019104368304075428, 0.019104368304075428, 5.652027061658506, 2.4925158736230113
11.361806789756125, 0.016365804680472038, 0.016365804680472038, 5.553211135954193, 2.4922173601401703
11.403377718763021, 0.014085251945993804, 0.014085251945993804, 5.4497574790355765, 2.491733502390335
11.446720760355742, 0.012179922578125446, 0.012179922578125446, 5.3418271479342705, 2.4910679201136094
11.49176040840521, 0.010581722735387114, 0.010581722735387114, 5.229614317558969, 2.4902253726879855
11.538408595937723, 0.00923505171548337, 0.00923505171548337, 5.113343891625286, 2.489211684080021
11.586565674906002, 0.00809467304648126, 0.00809467304648126, 4.99326911358559, 2.4880336677955155
11.636121397242226, 0.007123818474914332, 0.007123818474914332, 4.869669177558842, 2.4866990518301835
11.686955895176302, 0.006292573251632744, 0.006292573251632744, 4.742846839260442, 2.485216403620334
11.712812776711468, 0.005921494893950752, 0.005921494893950752, 4.678327735109222, 2.4844224558129278
11.738940544847186, 0.005576536358596708, 0.005576536358596708, 4.613126026932054, 2.4835950549935406
11.765321945532337, 0.005255329553377055, 0.005255329553377055, 4.547285122009552, 2.482735474763975
11.791939306582506, 0.004955725815574965, 0.004955725815574965, 4.480849452271455, 2.4818450271193226
11.818774568054993, 0.004675772473619351, 0.004675772473619351, 4.413864399638176, 2.4809250601026718
11.845809312588242, 0.00441369179685799, 0.00441369179685799, 4.346376221362368, 2.479976955459817
11.87302479570687, 0.004167862081746112, 0.004167862081746112, 4.278431975370477, 2.479002126293967
11.900401976093907, 0.00393680064208142, 0.00393680064208142, 4.210079445604302, 2.4780020147204547
11.927921545831785, 0.0037191484901041376, 0.0037191484901041376, 4.141367067362548, 2.476978089521443
11.955563960613347, 0.00351365651371899, 0.00351365651371899, 4.07234385264239, 2.4759318438006366
11.983309469924608, 0.003319172972393371, 0.003319172972393371, 4.003059315481021, 2.4748647926379888
12.011138147200743, 0.0031346321502056114, 0.0031346321502056114, 3.933563397297222, 2.4737784707444095
12.03902991995624, 0.0029590440189346113, 0.0029590440189346113, 3.8639063922329084, 2.4726744301164763
12.066964599891008, 0.0027914847769425068, 0.0027914847769425068, 3.7941388724946945, 2.471554237691141
12.094921912973357, 0.002631088140901497, 0.002631088140901497, 3.724311613695444, 2.470419473000437
12.12288152950079, 0.0024770372771760127, 0.0024770372771760127, 3.654475520195837, 2.4692717258261934
12.150823094139731, 0.0023285572679293018, 0.0023285572679293018, 3.5846815504459184, 2.4681125938547366
12.178726255944985, 0.0021849080138208986, 0.0021849080138208986, 3.5149806423266585, 2.466943680331603
12.206570698359531, 0.0020453774805369784, 0.0020453774805369784, 3.445423638491514, 2.465766591716249
12.234336169195315, 0.0019092752003792147, 0.0019092752003792147, 3.376061211707979, 2.464582935336754
12.2620025105957, 0.0017759259427493409, 0.0017759259427493409, 3.306943790199149, 2.4633943170445343
12.289549688979282, 0.0016446634686087024, 0.0016446634686087024, 3.2381214829852727, 2.4622023388690506
12.316957824966186, 0.0015148242838533064, 0.0015148242838533064, 3.1696440052253134, 2.4610085966725146
12.344207223286368, 0.001385741304994, 0.001385741304994, 3.101560603558505, 2.459814677804599
12.371278402669795, 0.0012567373475189483, 0.0012567373475189483, 3.0339199814459077, 2.458622158757146
12.398152125718907, 0.0011271183427722458, 0.0011271183427722458, 2.966770224511969, 2.4574326028188773
12.424809428762906, 9.961661830220115E-4, 9.961661830220115E-4, 2.900158725886076, 2.4562475577300993
12.451231651692973, 8.631310865086285E-4, 8.631310865086285E-4, 2.834132111544123, 2.4550685533374144
12.477400467778775, 7.272233645391987E-4, 7.272233645391987E-4, 2.7687361656500533, 2.4538970992484295
12.503297913465222, 5.876044610046208E-4, 5.876044610046208E-4, 2.7040157558974345, 2.452734682486464
12.528906418148493, 4.433771209079691E-4, 4.433771209079691E-4, 2.640014758850997, 2.4515827651452575
12.554208833931188, 2.935745285010195E-4, 2.935745285010195E-4, 2.5767759852882097, 2.4504427820436807
12.603829464614774, -2.7045305985786458E-5, -2.7045305985786458E-5, 2.4527505748364398, 2.4482042073887955
12.652398543673053, -3.8387639315965014E-4, -3.8387639315965014E-4, 2.332257857995633, 2.446029802454291
12.700730230514303, -7.885922735107743E-4, -7.885922735107743E-4, 2.2155943374826554, 2.4439298246760766
12.749312947981242, -0.0012555746654807432, -0.0012555746654807432, 2.1030322962075703, 2.4419138699441665
12.79806718984234, -0.0018027476460072338, -0.0018027476460072338, 1.994817408203474, 2.4399907975533517
12.846912602728976, -0.002452634440778719, -0.002452634440778719, 1.8911663495563351, 2.4381686551538784
12.895768880625686, -0.0032336801204045345, -0.0032336801204045345, 1.792264409334833, 2.4364546037021206
12.94455700644178, -0.004181867489719257, -0.004181867489719257, 1.698263100520193, 2.4348548424112595
12.993200972913806, -0.005342604489450344, -0.005342604489450344, 1.6092777709360293, 2.4333745337019557
13.041630168729688, -0.0067727445371927155, -0.0067727445371927155, 1.5253852141781827, 2.4320177281530264
13.089782694726267, -0.008542351305627678, -0.008542351305627678, 1.4466212805445489, 2.430787289452121
13.13760999418687, -0.010735320826754014, -0.010735320826754014, 1.3729784879649376, 2.4296848193463947
13.185083366963934, -0.013447035117785472, -0.013447035117785472, 1.3044036329308897, 2.428710582593187
13.232203238334195, -0.016775563417033387, -0.016775563417033387, 1.2407954014255154, 2.427863431910696
13.3256166839488, -0.02553780072188765, -0.02553780072188765, 1.1278186659702012, 2.426538289138997
13.419143649664063, -0.03637906366300745, -0.03637906366300745, 1.0321847746293402, 2.4256691201197156
13.516648053377471, -0.04405887108217283, -0.04405887108217283, 0.9511075518081631, 2.4251882581582387
13.62990263673491, -0.03541807664425724, -0.03541807664425724, 0.8808017030415884, 2.4249982391985387
13.883665015251047, 8.646526891082978E-15, 8.646526891082978E-15, 0.8164063647490734, 2.424969400244794
